11136,1455339,Umraniyespor,"Ümraniyespor is a Turkish professional football club located in Ümraniye, Istanbul. The club plays in red and white kits, and have done so since their formation in 1938.",Ümraniye,Turkey
8535,1459232,Krystal Kherson,Krystal Kherson is a professional football club from Kherson in Ukraine that has a long history in the Soviet and then the Ukrainian Leagues.,Kherson,Ukraine
10693,1459289,Prykarpattia,FC Prykarpattia Ivano-Frankivsk is a professional Ukrainian football from Ivano-Frankivsk. The club competes in the Ukrainian First League. The club has been reformed based on FC Teplovyk Ivano-Frankivsk that existed since 1998.," Ivano-Frankivsk",Ukraine
7317,1459290,Mykolaiv,MFС Mykolaiv is a Ukrainian football club based in Mykolaiv. It is one of the oldest football clubs that exists in Ukraine.,Mykolaiv,Ukraine
8366,1459321,Hirnyk-Sport,"FC Hirnyk-Sport Horishni Plavni is a Ukrainian football club based in Horishni Plavni, Poltava Oblast. The club competes in the First League. The club is sponsored by Ferrexpo.",Horishni Plavni,Ukraine
12433,1459330,Polessya,"FC Polissya Zhytomyr  is a Ukrainian football club based in Zhytomyr, Polesia. As of the 2020–21 season, it will play in the Ukrainian First League, the second tier of Ukrainian football, following promotion from the 2019–20 Ukrainian Second League. Their home were Spartak and Kolos stadiums.",Zhytomyr,Ukraine
7156,1459333,Kramatorsk,Football Club Kramatorsk is a professional Ukrainian football club from the city of Kramatorsk in Donetsk Oblast. The club takes its history from a factory team of the Old Kramatorsk Machine-building Plant (SKMZ).,Kramatorsk,Ukraine
14522,1475113,Potenza,"Potenza Calcio S.r.l., formerly A.S.D. Rossoblù Potenza F.C. or just Potenza F.C., is an Italian football club based in Potenza, Basilicata. It currently plays in the Serie C. Potenza Calcio was founded in June 2012 as F.C.D.",Potenza,Italy
11499,1475119,Pro Sesto,"Pro Sesto 1913 S.r.l. is an association football club, based in Sesto San Giovanni, Lombardy, Italy. Pro Sesto currently plays in Serie C, having last been in Serie B in 1950.",Sesto San Giovanni,Italy
10861,1475210,Olbia,"Olbia Calcio 1905 S.r.l. is an Italian association football club, based in Olbia, Sardinia, and currently playing in Serie C.",Olbia,Italy
11492,1475214,Ravenna,"Ravenna Football Club is an Italian association football club, based in Ravenna, Emilia-Romagna. It currently plays in Serie C after achieving promotion as Group D champions in the 2016-17 Serie D season. The club was founded in 1913.",Ravenna,Italy
15087,1475234,Pergolettese,"Unione Sportiva Pergolettese 1932 is an Italian association football club, based in Crema, province of Cremona, Lombardy. It currently plays in Serie C, the third level of Italian football.",Crema,Italy
8259,1475235,Pistoiese,"Unione Sportiva Pistoiese 1921 is an Italian association football club, based in Pistoia, Tuscany. Currently, Pistoiese plays in Serie C.",Pistoia,Italy
8484,1475260,Renate,"Associazione Calcio Renate is an Italian association football club based in Renate, Lombardy. It currently plays in Serie C. The club plays their home games at the Stadio Città di Meda in Meda instead of their home field, Stadio Mario Riboldi in Renate, to comply with Lega Pro stadium criteria.",Renate,Italy
7323,1475268,Modena,"Modena Football Club 2018, commonly referred to as Modena, is an Italian football club based in Modena, Emilia-Romagna. The club was founded in 1912, and refounded in 2018, and had spent the majority of its existence playing in Serie B.",Modena,Italy
7632,1475277,Avellino,"Unione Sportiva Avellino 1912, commonly known as US Avellino, is an Italian professional football club based in Avellino, Campania. It competes in Serie C, the third tier of Italian football.",Avellino,Italy
8193,1475285,Como,"Como 1907, commonly referred to as Como, is an Italian football club based in Como, Lombardy, Italy. The club currently plays in Serie B, the second tier of Italian football, following promotion from the 2020–21 Serie C season. The club was founded in 1907, and the team's colour is royal blue.",Como,Italy
8240,1475288,Pro Patria,"Aurora Pro Patria 1919, commonly referred to as Pro Patria, is an Italian football club based in Busto Arsizio, Lombardy. It currently plays in Serie C.  In Latin, Pro Patria translates to ""For the Fatherland"".",Busto Arsizio,Italy
11219,1475295,Fano,"Alma Juventus Fano 1906, commonly known as Fano, is an Italian association football club located in Fano, Marche.  The club currently plays in Serie D, the fourth tier of Italian football.",Fano,Italy
8256,1475297,Mantova,"Mantova 1911 Società a Responsabilità Limitata, commonly referred to as Mantova, is an Italian football club based in Mantua (Italian: Mantova), Lombardy. Mantova had played consecutively in the Italian Serie B from the 2005–06 season to 2009–10 as Associazione Calcio Mantova (A.C.",Mantua,Italy
10648,1475299,Sambenedettese,"A.S. Sambenedettese S.r.l. is an Italian association football club, based in San Benedetto del Tronto, Marche. Sambenedettese currently plays in Serie D.",San Benedetto del Tronto,Italy
11263,1475300,Gubbio,"Associazione Sportiva Gubbio 1910 is an Italian association football club, based in Gubbio, Umbria. The club play in Serie C, the third tier of Italian football.",Gubbio,Italy
7793,1475301,Südtirol,"Fußball Club Südtirol is an Italian association football club, based in the city of Bolzano, in the autonomous province South Tyrol. The club was formerly known as its bilingual name F.C. Südtirol – Alto Adige.",Bolzano,Italy
8547,1475303,Imolese,"Imolese Calcio 1919 is an Italian football club based in Imola, Emilia-Romagna. Currently it plays in Italy's Serie C.",Imola,Italy
7164,1475304,Padova,"Calcio Padova, commonly referred to as Padova, is an Italian football club based in Padua, Veneto. Founded in 1910, Padova currently play in Serie C Group A, having last been in Serie A in 1996. The team's official colours are white and red.",Padua,Italy
9664,1475307,Monopoli,"Società Sportiva Monopoli 1966 is an Italian association football club located in Monopoli, Apulia. They currently play in Serie C, the third tier of Italian football.",Monopoli,Italy
10889,1475308,AS Viterbese Castrense,"Unione Sportiva Viterbese 1908, commonly known as Viterbese, is an Italian football club, based in Viterbo, Lazio. Viterbese currently plays in Serie C, the third tier of Italian football.",Viterbo,Italy
8258,1475309,Catanzaro,"U.S. Catanzaro 1929 is an Italian football club based in Catanzaro, Calabria and competes in Serie C, the third tier of the Italian soccer championship. The club was initially formed with the merger of two locals clubs in 1927 before being officially founded in 1929.",Catanzaro,Italy
8574,1475313,Pontedera,"Unione Sportiva Città di Pontedera is an Italian association football club located in Pontedera, Tuscany. Currently it plays in Serie C, the third tier of Italian football.",Pontedera,Italy
9148,1475314,Carrarese,"Carrarese Calcio 1908, commonly referred to as Carrarese, is an Italian football club based in Carrara, Tuscany. It currently plays in Serie C, having last been in Serie B in 1948.",Carrara,Italy
8192,1475315,Piacenza,"Piacenza Calcio 1919, commonly referred to as Piacenza, is an Italian football club based in Piacenza, Emilia-Romagna. The club currently plays in Serie C. Re-founded in 2012, Piacenza Calcio 1919 acquired the rights to use the brand of the original club Piacenza Calcio (also known as Piacenza F.C.",Piacenza,Italy
7238,1475316,Pro Vercelli,"Football Club Pro Vercelli 1892, commonly referred to as Pro Vercelli, is an Italian football club based in Vercelli, Piedmont. The club is mostly renowned as one of the most successful teams in the early football era of Italy, with seven national titles (all won between 1908 and 1922).",Vercelli,Italy
8841,1475317,AlbinoLeffe,"Unione Calcio AlbinoLeffe is an Italian association football club representing Albino and Leffe, two small towns located in Val Seriana, Lombardy. The club played in Serie B for nine consecutive years and narrowly missed promotion in Serie A at the end of the 2007–08 season.",Val Seriana,Italy
7286,1475320,Grosseto,"Unione Sportiva Grosseto 1912 is an Italian association football club, based in the city of Grosseto, Tuscany. The club was founded in 1912 as Unione Ginnico Sportiva Grossetana. The team's most associated nickname is grifone, after its logo, depicting a griffon.",Grosseto,Italy
8246,1475321,Lucchese,"Lucchese 1905 s.r.l., or simply Lucchese, is an Italian football club, based in Lucca, Tuscany that plays in Serie C, the third tier of Italian football. The club was first founded in 1905, having last been in Serie A in 1952.",Lucca,Italy
8471,1475323,FeralpiSalo,"Feralpisalò is an Italian association football club located in Salò, Lombardy, and representing also the nearby town of Lonato del Garda, Lombardy. The club currently play in Serie C, the third tier of Italian football.",Lonato del Garda,Italy
8537,1475324,Fermana,"Fermana Football Club is an Italian association football club based in Fermo, Marche. The club currently play in Serie C, the third tier of Italian football after achieving promotion by winning Group F in the 2016-17 Serie D season.",Fermo,Italy
8241,1475326,Triestina,"Unione Sportiva Triestina Calcio 1918, commonly referred to as Triestina, is an Italian football club based in Trieste, Friuli-Venezia Giulia. Originally founded in 1918, the club folded and was re-established several times in its history.",Trieste,Italy
9351,1475327,Virtus Verona,"Virtus Verona, founded as Unione Sportiva Virtus Borgo Venezia in 1921, sometimes referred to as Virtus Vecomp Verona for sponsorship reasons, is an Italian association football club located in Borgo Venezia, a district of Verona, Veneto. It currently plays in Serie C.",Borgo Venezia,Italy
8770,1475328,Arezzo,"Società Sportiva Arezzo is an Italian association football club based in Arezzo, Tuscany. The club was formed in 1923, refounded in 1993 after going bankrupt and refounded in 2010 after being unable to enroll in the tournament.",Arezzo,Italy
7862,1475329,Perugia,"Associazione Calcistica Perugia Calcio, or simply Perugia, is a professional football club based in Perugia, Umbria, Italy, that competes in the Serie B.",Perugia,Italy
18864,1475330,Legnago Salus,"Football Club Legnago Salus is an Italian football club located in Legnago, Veneto. It currently plays in Serie C.",Legnago,Italy
14528,1475331,Vis Pesaro,"Vis Pesaro dal 1898 S.r.l., commonly referred to as simply Vis Pesaro, is an Italian association football club located in Pesaro, Marche. The club currently plays in Serie C.",Pesaro,Italy
8613,1475335,Casertana,"Casertana Football Club is an Italian association football club based in Caserta, Campania. The club currently plays in Serie D.",Caserta,Italy
7242,1475336,Juve Stabia,"Società Sportiva Juve Stabia is an Italian football club based in Castellammare di Stabia, Campania. Juve Stabia currently plays in Serie C, the third tier of Italian football system.",Castellammare di Stabia,Italy
7240,1475338,Ternana,"Ternana Calcio, commonly referred to as Ternana, is an Italian football club based in Terni, Umbria. The club was founded in 1925 and refounded in 1993.",Terni,Italy
9177,1475339,Teramo,"Società Sportiva Teramo Calcio is an Italian association football club based in Teramo, Abruzzo. Since the 2014–15 season, the club has played in Serie C, the 3rd tier of Italian football.",Teramo,Italy
561,1477894,Keshla Baku,"Shamakhi FK is an Azerbaijani professional football club based in Shamakhi, that currently competes in the Azerbaijan Premier League. The club has won the Premier League title twice.",Shamakhi,Azerbaijan
13184,1477898,Sabah Baku,"Sabah Football Club is an Azerbaijani professional football club based in Masazır. The team plays in the Azerbaijan Premier League, their top tier of Azerbaijani football.",Masazır,Azerbaijan
6959,1477901,Sumqayıt,Sumgayit FK is an Azerbaijani football club based in Sumgayit that plays in the Azerbaijan Premier League.,Sumgayit,Azerbaijan
10857,1477902,Sabail,Sabail FK is an Azerbaijani football club based in Baku. The club participates in the Azerbaijan Premier League.,Baku,Azerbaijan
6961,1477903,Qarabag Agdam,"Qarabağ Futbol Klubu, commonly known as Qarabağ is an Azerbaijani professional football club, based in Baku, that competes in the Azerbaijan Premier League, the top flight of Azerbaijani football.",Baku,Azerbaijan
9056,1477904,Zira,Zira FK is an Azerbaijani professional football club based in Baku. The club competes in the Azerbaijan Premier League.,Baku,Azerbaijan
7972,1480990,Glentoran,Glentoran Football Club is a professional football club that plays in the NIFL Premiership. The club was founded in 1882.," Belfast",Northern Ireland
9702,1480999,Portadown,"Portadown Football Club is a professional, Northern Irish football club that plays in the NIFL Premiership. The club was formed in 1887 as a junior team initially seeking to participate in the Mid-Ulster Cup, eventually joining the Irish League with the support of other local clubs in 1924.",Portadown,Northern Ireland
9703,1481023,"Dungannon ","Dungannon Swifts Football Club is a Northern Irish, semi-professional football club playing in the NIFL Premiership. The club, founded in 1949, has risen from the Mid-Ulster league to the top tier in Northern Ireland since its election to the Irish League First Division in 1997.",Dungannon,Northern Ireland
7970,1481039,Crusaders,"Crusaders Football Club is a professional Northern Irish football club, playing in the NIFL Premiership. The club, founded in 1898, is based in north Belfast and plays its home matches at Seaview. Crusaders originally played as a junior level team until 1921.",Belfast,Northern Ireland
7448,1485755,Panachaiki,"Panachaiki 1891 Football Club is a Greek professional football club based in Patras, Greece. Founded in 1891, they have reached the Greek Cup semi-finals twice (1979, 1997), as well as the quarter-finals on ten occasions.",Patras,Greecee
16082,1485756,Ierapetra,O.F.,Ierapetra,Greece
16080,1485791,Diagoras,PAE G.S. Diagoras 1905 is a hellenic professional football club based in Rhodes city founded in 1905.  Diagoras is named after the island's  ancient athlete Diagoras.,Rhodes,Greece
13121,1485795,Karaiskakis,"A.E. Karaiskakis Football Club is a Greek professional football club based in Arta, Greece. Founded in 2012, they compete in the Gamma Ethniki, the third tier of Greek football. Their home ground is Municipal Agiοi Anargirοi Stadium.",Arta,Greece
10863,1486182,Virtus Francavilla,"Virtus Francavilla Calcio, commonly known as Virtus Francavilla, is an Italian football club based in Francavilla Fontana, Apulia. They currently play in Serie C, the third tier of Italian football.",Francavilla Fontana,Italy
8858,1486183,Paganese,"Paganese Calcio 1926 is an Italian association football club from Pagani, Campania. It currently plays in Serie C.",Pagani,Italy
8220,1486184,Foggia,"Calcio Foggia 1920, commonly referred to as Foggia, is an Italian football club based in Foggia, Apulia. It currently plays in Serie C, having last been in the top level Serie A in 1995.",Foggia,Italy
10096,1487367,Al-Ittihad Jeddah,"Al-Ittihad Saudi Arabian Club, referred to as Al-Ittihad, is a professional football club based in Jeddah, Saudi Arabia, founded in 1927. The club has spent its entire history in the top flight of football in Saudi Arabia, currently known as the Saudi Professional League.",Jeddah,Saudi Arabia
10191,14876685,Coruripe,"Associação Atlética Coruripe is a Brazilian professional football club based in Coruripe, Alagoas. It competes in the Campeonato Alagoano Segunda Divisão, the second division of the Alagoas state football league.",Coruripe,Brazil
7924,14876702,ASA,"Agremiação Sportiva Arapiraquense, commonly referred to as ASA de Arapiraca or ASA, is a Brazilian professional football club based in Arapiraca, Alagoas.",Arapiraca,Brazilia
7087,14876793,Mirassol,"Mirassol Futebol Clube, commonly referred to as Mirassol, is a Brazilian professional club based in Mirassol, São Paulo founded on 9 November 1925.",Mirassol,Brazil
14870,14878070,Unaí,"Unaí Esporte Clube, commonly known as Unaí, is a Brazilian football club based in Unaí, Minas Gerais state. Despite the fact that the club is from Minas Gerais, the club competes in the Campeonato Brasiliense due to its proximity to Brasília city.",Unaí,Brazil
10120,14878088,SE Gama,"Sociedade Esportiva do Gama, commonly referred to as Gama, is a Brazilian professional club based in Gama, Distrito Federal founded on 15 November 1975. It competes in the Campeonato Brasiliense, the top flight of the Distrito Federal state football league.",Gama,Brazil
10121,14878136,Brasiliense,"Brasiliense Futebol Clube, commonly referred to as Brasiliense, is a Brazilian professional club based in Taguatinga, Distrito Federal founded on 1 August 2000.",Taguatinga,Brazil
11410,14878189,Villa Nova,"Villa Nova Atlético Clube, commonly known as Villa Nova, is a Brazilian professional association football club based in Nova Lima, Minas Gerais.",Nova Lima,Brazil
8273,14878202,Caldense,"Associação Atlética Caldense, commonly known as Caldense, is a Brazilian professional association football club based in Poços de Caldas, Minas Gerais.",Poços de Caldas,Brazil
7726,14878342,Joinville,"Joinville Esporte Clube, JEC  or simply Joinville, is a Brazilian football team from Joinville in Santa Catarina .",,Brazilia
9145,14878898,Vasteras SK,Västerås SK is a Swedish football club based in Västerås. The club was formed on 29 January 1904.,Västerås,Sweden
7459,14878903,Örgryte,"Örgryte Idrottssällskap, commonly referred to as Örgryte IS, Örgryte (Swedish: [ˈœ̂ːrˌɡryːtɛ]) or (especially locally) ÖIS or Öis, is a Swedish sports club based in Gothenburg. It consists of four departments, namely bowling, football, athletics and wrestling.",Gothenburg,Sweden
7281,14878951,Östers,"Östers Idrottsförening, commonly known as Östers IF or simply Öster, is a Swedish sports club located in Växjö, specializing in football, and playing in the second tier of Swedish football, Superettan. The club has previously also competed in ice hockey (see separate article), bandy, and bowling.",Växjö,Sweden
13841,14879005,Umea,"Umeå FC is a Swedish professional football club located in Umeå, Sweden. The club, formed in 1987, is currently playing in the third tier of the Swedish league, Ettan Fotboll. The club is affiliated to the Västerbottens Fotbollförbund.",Umeå,Sweden
7864,14879101,Ljungskile,"Ljungskile SK is a Swedish football club located in Ljungskile, a town within Uddevalla Municipality. They currently play in the Swedish third tier, Division 1.",Ljungskile,Sweden
7618,14879117,Brage,"Idrottsklubben Brage, also known as IK Brage or simply Brage, is a Swedish football club located in Borlänge. The club is affiliated with Dalarnas Fotbollförbund and play their home games at Domnarvsvallen. The club colours, reflected in their crest and kit, are green and white.",Domnarvsvallen,Sweden
9202,14879143,Dalkurd,"Dalkurd Fotbollsförening, commonly known as Dalkurd FF or simply Dalkurd (Swedish pronunciation: [ˈdɑ̂ːlkɵrd]) is a Swedish football club based in Uppsala. The club plays in the Superettan, which is the second-top tier of football in the country.",Uppsala,Sweden
7275,14879146,Brommapojkarna,"Idrottsföreningen Brommapojkarna, more commonly known as Brommapojkarna (meaning the Bromma boys) or simply BP, is a Swedish football club located in the borough of Bromma, in the western parts of Stockholm municipality.",Bromma,Sweden
8294,14879492,Raufoss,"Raufoss IL is a sports club from Raufoss, Norway. The club was formed in 1918. The football section played in the Norwegian top flight between 1937–1948, between 1957–1960, in 1964 and between 1973–1974. The club currently plays in 1.",Raufoss,Norway
13193,14883187,LDU Portoviejo,"Liga Deportiva Universitaria de Portoviejo is a professional football club from the city of Portoviejo, Ecuador. They play in the Serie A, Their rival team is Delfín, against whom they contest the El Clásico Manabita.",Portoviejo,Ecuador
7514,14883213,América RN,"América Futebol Clube, commonly referred to as América de Natal, is a Brazilian professional club based in Natal, Rio Grande do Norte founded on 14 July 1915.",Natal,Brazil
7851,14885022,Atlético Junior,"Club Deportivo Popular Junior F.C. S.A., commonly known as Junior de Barranquilla, by its old name Atlético Junior, or simply as Junior, is a Colombian professional football team based in Barranquilla, that currently plays in the Categoría Primera A.",Barranquilla,Colombia
9121,14887126,Akureyri,"Knattspyrnufélag Akureyrar, abbreviated KA, is an Icelandic multi-sport club based in Akureyri in the north of Iceland. The club was founded in 1928. The football team currently plays in Úrvalsdeild and have won the top flight once in 1989.",Akureyri,Iceland
7543,14887127,Akraness,"Íþróttabandalag Akraness, commonly known simply as ÍA, is an Icelandic sports club founded in 1946 and based in the town of Akranes, west Iceland.",Akranes,Iceland
8304,14887129,Vikingur Reykjavik,"Knattspyrnufélagið Víkingur, commonly referred to as Víkingur or Víkingur Reykjavík (to distinguish them from Víkingur Ólafsvík) and internationally known as Vikingur F.C., is an Icelandic sports club based in the Fossvogur neighbourhood of Reykjavík.",Reykjavík,Iceland
9111,14887165,Grotta,"Íþróttafélagið Grótta is an Icelandic sports club based in the town of Seltjarnarnes, in the Capital Region. The club is best known for its women's handball team that won the national championship in 2015 and 2016, but also has departments for gymnastics, football and powerlifting.",Seltjarnarnes,Iceland
7329,14888585,Honka,"FC Honka is a Finnish football club based in Espoo. It was founded in 1957 as Tapion Honka, and changed its name to FC Honka in 1975. The club currently play in the Finnish premier division (Veikkausliiga), having been promoted for the first time in their history at the end of the 2005 season.",Espoo,Finland
8659,14888600,Haka,"FC Haka is a Finnish football club based in the industry town of Valkeakoski. It is currently competing in Finland's premier division of football, Veikkausliiga. It is one of the most successful clubs in Finland, with nine Finnish championships and 12 Finnish Cup wins.",Valkeakoski,Finland
15598,14888927,Merani Tbilisi,"FC Merani Tbilisi is a Georgian football club based in Tbilisi. They play in the Erovnuli Liga 2, the second division in Georgian football.  They play their home games at Sinatle Stadium. The club is named after a hotel in Tbilisi.",Tbilisi,Georgia
8780,14889029,Samgurali,"FC Samgurali Tsqaltubo is a Georgian association football club from Tsqaltubo, which takes part in Erovnuli Liga, the first tier of the national league.  They have been runners-up of the Georgian Cup three times.",Tsqaltubo,Georgia
8988,14889136,Okzhetpes,Football Club Okzhetpes is a Kazakhstani professional football based in the Torpedo Stadium in Kokshetau. The club currently plays in the Kazakhstan Premier League.,Kokshetau,Kazakhstan
7650,14889476,Jorge Wilstermann,"Club Deportivo Jorge Wilstermann, known simply as Wilstermann, is a Bolivian football club from the city of Cochabamba, founded on 24 November 1949 by a group of workers of Lloyd Aereo Boliviano. It is named after Bolivian aviator Jorge Wilstermann.",Cochabamba,Bolivia
11563,14889484,Guabira,"Club Deportivo Guabirá is a Bolivian professional football club from Montero, Santa Cruz, that currently plays in the Bolivian Primera División. Their home ground is the Estadio Gilberto Parada, which has a capacity of 18,000 spectators.",Montero,Bolivia
16490,14889492,Palmaflor,"Club Atlético Palmaflor, best known as Atlético Palmaflor and named Municipal Vinto until 2019, is a Bolivian football club based in Quillacollo.",Quillacollo,Bolivia
7847,14890151,Guangzhou City,Guangzhou City Football Club is a Chinese professional football club that competes in the Chinese Super League under licence from the Chinese Football Association (CFA).,Guangzhou,China
7704,14890159,Shenzhen Ruby,"Shenzhen Football Club is a Chinese professional football club that competes in the Chinese Super League. The team is based in Shenzhen, Guangdong and their home stadium is the Shenzhen Universiade Sports Centre that has a seating capacity of 60,334.",Jinan,Chinese
7572,14890162,Shandong Taishan,Shandong Taishan Football Club is a professional football club that currently participates in the Chinese Super League under licence from the Chinese Football Association (CFA).,,China
10093,14890167,Hebei China Fortune,"Hebei Football Club is a professional Chinese football club that participates in the Chinese Super League division under licence from the Chinese Football Association (CFA). The team is based in Langfang, Hebei and their home stadium is the Langfang Stadium that has a seating capacity of 30,000.",Hebei,China
13028,14890174,Qingdao Huanghai,"Qingdao Football Club was a professional Chinese football club that participated in the Chinese Super League under licence from the Chinese Football Association (CFA). The team was based in Qingdao and their home stadium was the Qingdao Guoxin Stadium that has a seating capacity of 45,000.",Qingdao,China
7372,14890188,Real Atlético Garcilaso,"Cusco Fútbol Club is a professional Peruvian football club based in the city of Cusco, that competes in the Liga 1, the top flight of Peruvian football.",Cusco,Peru
7809,14890384,Alianza Lima,"Club Alianza Lima, popularly known as Alianza Lima or simply Alianza, is a Peruvian professional sports club based in La Victoria District of Lima, Peru.",Lima,Peru
13828,14890440,Grau,"Club Atlético Grau is a Peruvian football club, playing in the city of Piura, Peru. The club was founded in 1919 and play in the Liga 1 tournament.",Piura,Peru
13827,14890449,Carlos Manucci,"Carlos A. Mannucci, known simply as Mannucci, is a professional football club based in Trujillo, La Libertad, Peru. The club is the most important in the city having represented Trujillo in the first division of Peruvian football in multiple occasions since the late 1960s.",Trujillo,Peru
9224,14890541,Alianza Universidad,"Alianza Universidad is a Peruvian association football club, playing in the city of Huánuco.",Huánuco,Peru
7872,14890562,Sporting Cristal,"Club Sporting Cristal S.A. is a Peruvian sports club located in the city of Lima, best known for its football team. It was founded on 13 December 1955 in the Rímac district by engineer Ricardo Bentín Mujica and his wife Esther Grande de Bentín, owners of the Peruvian brewery Backus and Johnston.",Lima,Peru
9400,14890577,Lion City Sailors,"Lion City Sailors Football Club, commonly referred to as The Sailors or LCS, is a Singaporean professional football club competing in the Singapore Premier League, the top tier of the Singapore football league system.",Singapore,Singapore
8370,14890589,Geylang,"Geylang International Football Club is a professional football club based in Bedok, Singapore, which plays in the Singapore Premier League, the top division of football in Singapore.",Bedok,Singapore
8448,14890592,Tampines Rovers,"Tampines Rovers Football Club is a professional football club based in Tampines, Singapore, that competes in the Singapore Premier League, the top tier of Singapore football league system.",Tampines,Singapore
7752,14890607,Albirex Niigata Singapore,"Albirex Niigata Singapore FC, abbreviated as Albirex Niigata (S), is a Singaporean football club that plays in the Singapore Premier League. The club is a satellite team of Albirex Niigata of Japan.",Singapore,Singapore
8869,14890895,Zulia,Zulia Fútbol Club is a professional football club that competes in the Primera División Venezolana.,Maracaibo,Venezuela
9486,14891137,Deportivo La Guaira,"Deportivo La Guaira, is a professional football club promoted to the Venezuelan league in 2009, based in La Guaira but playing its home games in Caracas at the Estadio Olímpico de la UCV.",Caracas,Venezuela
11402,14891156,Monagas,"Monagas Sport Club is a Venezuelan professional football team competing at the top level, the Primera División Venezolana. It is based in Maturín. Their home stadium is the Estadio Monumental de Maturín.",Maturín,Venezuela
13797,14891162,Gran Valencia Maracay,Gran Valencia  Fútbol Club is a Venezuelan football club based in Valencia.,Valencia,Venezuela
13632,14891200,Anyang,"Football Club Anyang is a South Korean professional football club based in the city of Anyang. Founded in 2013. Their home stadium is at Anyang Stadium. They currently compete in the K League 2, the second highest tier of Korean football league.",Anyangt,South Korea
7534,14892597,Metta / LU,"FK Metta is a professional Latvian football club in Riga. As of 2012 they play in the Latvian Higher League. Metta play their home games at Daugava Stadium. Until June 2018, their home venue was the Riga Hanza Secondary School Stadium.",Riga,Latvia
13955,14892611,Tukums,"FK Tukums 2000 is Latvian professional football club located in Tukums. Since its foundation, the club has been training young boys and girls. In 2007 the club formed a men's team that could play in the second-highest division of Latvian football (the Latvian First League).",Tukums,Latvia
13862,14893645,Confianca,"Associação Desportiva Confiança, commonly referred to as Confiança, is a Brazilian professional club based in Aracaju, Sergipe founded on 1 May 1936.",Aracaju,Brazil
7923,14893649,Paraná,"Paraná Clube, commonly referred to as Paraná, is a Brazilian professional club based in Curitiba, Paraná founded on 19 December 1989.",Curitiba,Brazil
7637,14893660,Vitória Salvador,"Esporte Clube Vitória, commonly referred to as Vitória, is a Brazilian professional club based in Salvador, Bahia founded on 13 May 1899.",Salvador,Brazil
9225,14893662,Sampaio Correa,"Sampaio Corrêa Futebol Clube, commonly referred to as Sampaio Corrêa, is a Brazilian professional club based in São Luís, Maranhão founded on 25 March 1923.",São Luís,Brazil
14880,14895918,El Pirata,"Pirata F.C. is a Peruvian professional soccer club based in José Leonardo Ortiz District in the city of Chiclayo, Lambayeque Region. The team currently competes in the Liga 2.",Chiclayo,Peru
13830,14895931,Los Chankas,"Los Chankas CYC is a professional Peruvian football club, located in the city of Andahuaylas, Apurímac, Peru.",Andahuaylas,Peru
9223,14895942,Deportivo Coopsol,"Deportivo Coopsol is a Peruvian football club, playing in the city of Chancay District, Huaral, Lima. The club was founded in 1964 under their original name Club Deportivo Seman-FAP (Fuerza Aérea del Perú). Later in 1999 the club's name was changed to Aviación-FAP.",Chancay,Peru
14720,14895944,Santos de Nasca,"Santos FC is a soccer club based in Nazca, Peru. It was founded in 2010 and since 2019 plays in Peruvian Segunda División.",Nazca,Peru
13832,14895947,Union Huaral,"Club Unión Huaral is a Peruvian football club, from the city of Huaral. It was founded in 1947 and plays in Peru's Segunda División.",Huaral,Peru
645,14901018,LKS Lodz,"ŁKS Łódź is a Polish sports club based in Łódź. They are best known for their football club but are represented in many sports such as basketball, volleyball, tennis, athletics and in the past ice hockey. The club is based at Stadion Miejski im.",Łódź,Poland
6894,14901606,Armavir,"FC Armavir, formerly FC Torpedo Armavir, is a Russian association football club from Armavir, founded in 1959.",Armavir,Russia
7333,14901607,Luch,"FC Luch Vladivostok was an  association football club based in Vladivostok, Russia. In 2005, Luch won the Russian First Division and played in the Premier League from 2006 to 2008.",Vladivostok,Russia
10652,14901609,Chaika Peschanokopskoe,FC Chayka Peschanokopskoye is a Russian football team from Peschanokopskoye.,Peschanokopskoye,Russia
5476,14901611,Rotor,"SC Rotor Volgograd is a Russian professional football club from the large city of Volgograd, Volgograd Oblast (formerly Stalingrad). The club will play in the third-tier Russian Football National League 2 in the 2022–23 season.",Volgograd,Russia
14268,14902616,Deportivo Mixco,"Club Social y Deportivo Mixco is a Guatemalan football club based in Mixco, a municipality in the Guatemala City metropolitan area. They play in the Liga Nacional, the top tier of Guatemalan football, after achieving promotion during the Clausura 2022 Primera Division.",Mixco,Guatemala
12568,14902618,Siquinala,"Deportivo Siquinala is a Guatemalan football club from Siquinalá, Escuintla Department. It was founded in 2004 and currently plays at the Primera División de Ascenso, second tier on their football.",Siquinalá,Guatemala
8907,14904034,Sindelic Beograd,"FK Sinđelić Beograd is a football club based in Belgrade, Serbia. They compete in the Belgrade Zone League, the fourth tier of the national league system.",Belgrade,Serbia
8280,14905127,Hapoel Ashkelon,"Hapoel Ashkelon F.C. is an Israeli football club based in Ashkelon. The club currently competes in Liga Alef and plays at the 5,250-capacity Sala Stadium.",Ashkelon,Israel
7147,14905129,Bnei Sakhnin,"Bnei Sakhnin F.C. is an Israeli football club based at the Doha Stadium in Sakhnin. They are the most successful club among the Arab-Israeli clubs in the country, having won the State Cup in 2004.",Sakhnin,Israel
7148,14910700,GKS Bełchatów,GKS Bełchatów [ɡʲɛkaˈɛs bɛwˈxatuf] is a Polish professional football club based in Bełchatów.,Bełchatów,Poland
