13240,Jamshedpur,India,"Jamshedpur Football Club is an Indian professional football club based in Jamshedpur, Jharkhand, that competes in the Indian Super League, the top flight of Indian Football. Founded in 2017, the club debuted in Indian Super League during the 2017–18 season.",Jamshedpur
9011,Chunnam Dragons,Korea Republic,"Jeonnam Dragons is a professional association football club based in the city of Gwangyang, South Jeolla Province, South Korea, that currently plays in K League 2, the second tier of Korean football.",Gwangyang
22811,Bordj Menaiel,Algeria,"Jeunesse Sportive de Bordj Ménaïel, or JS Bordj Ménaïel as its more commonly known, is an Algerian football club based in the city of Bordj Ménaïel, Algeria. The club was founded in 1932 and its colours are red and black.",Bordj Ménaïel
8344,JS Saoura,Algeria,"Jeunesse Sportive de la Saoura, known simply as JS Saoura or JSS for short, is an Algerian football club founded in the town of Méridja in the Béchar Province. They take their name from the Saoura valley of southwestern Algeria. The club was founded in 2008 and its  colours are green and yellow.",Méridja
19915,JSM Tiaret,Algeria,"Jeunesse Sportive Madinet Tiaret, known as JSM Tiaret or simply JSMT for short, is an Algerian football club based in Tiaret, Algeria. The club was founded on 1943 and its colours are blue and white. Their home stadium, Ahmed Kaïd Stadium, has a capacity of 30,000 spectators.",Tiaret
649,JJK Jyväskylä,Finland,"JJK Jyväskylä is a Finnish football club, based in Jyväskylä. JJK plays its home matches at Harjun Stadion.",Jyväskylä
648,Narva,Estonia,"JK Narva Trans, commonly known as Narva Trans, or simply as Trans, is a professional football club, based in Narva, Estonia, that competes in the Meistriliiga, the top flight of Estonian football.  The club's home ground is Narva Kreenholm Stadium.",Narva
7677,Tallinna Kalev,Estonia,"JK Tallinna Kalev, also known as Tallinna Kalev or simply Kalev, is a football club based in Tallinn, Estonia, that competes in the Meistriliiga, the top flight of Estonian football. The club's home ground is the Kalev Keskstaadion.",Tallinn
20168,Juventud Torremolinos,Spain,"Juventud de Torremolinos Club de Fútbol is a Spanish football team based in Torremolinos, Málaga, in the autonomous community of Andalusia. Founded in 1958, it plays in Tercera División – Group 9, holding home matches at Estadio Municipal El Pozuelo.",Torremolinos
9431,JaPS,Finland,"Järvenpään Palloseura is a football club from Järvenpää, Finland. The club was formed in 1947 and its main home ground is at the Järvenpää keskuskenttä.",Järvenpää
7715,Jönköpings Södra,Sweden,"Jönköpings Södra IF, also known as J-Södra IF, J-Södra or simply Jönköping, is a Swedish football club based in Jönköping. The club, founded in 1922, returned to the Swedish second division Superettan in 2018 after relegation from the 2017 Allsvenskan.",Jönköping
7621,Júbilo Iwata,Japan,"Júbilo Iwata is a professional Japanese association football team that currently play in the J1 League. The team name Júbilo means 'joy' in Spanish and Portuguese. The team's hometown is Iwata, Shizuoka prefecture and they play at Yamaha Stadium.",Iwata
11277,Kazma,Kuwait,"Kazma Sporting Club is a Kuwaiti professional association football club. Founded in 1964, the club competes in the Kuwaiti Premier League.",Kuwait
10942,Kempston,England,"Kempston Rovers Football Club is a football club based in Kempston, Bedfordshire, England. Affiliated to the Bedfordshire County Football Association, they are currently members of the Southern League Division One Central and play at Hillgrounds Leisure.",Kempston
9948,Kendal Town,England,"Kendal Town Football Club is a football club based in Kendal, Cumbria, England. The club are currently members of the North West Counties League Premier Division and play at Parkside Road.",Kendal
11797,Feronikeli,Republic of Kosovo,"KF Feronikeli, commonly known as Feronikeli is a professional football club based in Drenas, Kosovo. The club play in the Football Superleague of Kosovo, which is the top tier of football in the country.",Drenas
8186,Uerdingen 05,Germany,"KFC Uerdingen 05 is a German football club in the Uerdingen district of the city of Krefeld, North Rhine-Westphalia. The former Bundesliga side enjoyed its greatest successes in the 1980s but now plays in the fifth-level Oberliga.",Krefeld
13126,Al Khartoum,Sudan,"Khartoum National Club is a football club based in Khartoum, Sudan. They play in the top level of Sudanese professional football, the Sudan Premier League. Their rivals are Ahli Al Khartoum.",Khartoum
9554,Kidlington,England,"Kidlington Football Club is a football club based in Kidlington, Oxfordshire, England. They are currently members of the Southern League Division One Central and play at Yarnton Road.",Kidlington
9693,Kisvarda,Hungary,Kisvárda Futball Club [ˈkɪʃvaːrdɒ] is a Hungarian football club located in Kisvárda. It currently plays in Nemzeti Bajnokság I. The team's colors are red and white.,Kisvárda
734,Skenderbeu,Albania,"Klubi Futbollistik Skënderbeu Korçë, is an Albanian professional football club based in Korçë, a city in southeastern Albania. The club play in the Kategoria e Parë, which is the second tier of football in the country. The club was founded as Vllazëria Korçë in 1909.",Korçë
7960,Laçi,Albania,"Klubi i Futbollit Laçi is an Albanian professional football club based in Laç that competes in the Kategoria Superiore, the top flight of Albanian football. Founded in 1960 as Industriali Laç, it became KS Laçi in 1991 and KF Laçi in 1997.",Laç
9244,Fjardabyggd,Iceland,Knattspyrnufélag Fjarðabyggðar is an Icelandic football club from the town of Fjarðabyggð located on the east coast of Iceland.,Fjarðabyggð
7545,Fram,Iceland,"Knattspyrnufélagið Fram is an Icelandic sports club, best known for its football and handball teams. It was founded on 1 May 1908 in Reykjavík. It is based at Safamýri, in the Háaleiti og Bústaðir district near Reykjavík city centre. The football team currently plays in the second division, the 1.",Safamýri
11812,Kari,Iceland,"Knattspyrnufélagið Kári, commonly known as Kári, is an Icelandic football club from the town of Akranes. The club's football team is playing in the third tier of Icelandic football.",Akranes
8591,Kocaelispor,Turkey,"Kocaelispor is a Turkish football club based in İzmit. They were founded in 1966 and played in the top level between 1980–1988 and 1992–2003. Their best finish was in 1992–93 season, where they finished fourth. They have won the Turkish Cup twice, in 1997 and 2002.",İzmit
11077,Gornik Polkowice,Poland,"KS Górnik Polkowice is a Polish football club based in Polkowice, Poland. The club currently plays in II liga which is the third tier of Polish football. They competed in the top tier for one season, in 2003–04.",Polkowice
19015,Prespa Birlik,Sweden,"KSF Prespa Birlik is a Swedish football, culture, and sports association founded in 1973 in Malmö.The club is named after the geographical area Prespa. The word ""birlik"" means unity in Turkish.",Malmö
14097,Kvarnsveden,Sweden,Kvarnsvedens IK is a Swedish football club located in Borlänge in Dalarna County.,Borlänge
15476,Kórdrengir,Iceland,"Kórdrengir are an Icelandic football club based in Reykjavík, Iceland.",Reykjavík
23597,L'Entregu,Spain,L'Entregu Club de Fútbol is a Spanish football club based in El Entrego in the autonomous community of Asturias.,El Entrego
9170,La Roda,Spain,"La Roda Club de Fútbol is a Spanish football club based in La Roda, in the autonomous community of Castile-La Mancha. Founded in 1999 it plays in Segunda División B – Group 4, holding home games at Estadio Municipal de Deportes, which has a capacity of 3,000 spectators.",La Roda
15036,Lake Macquarie,Australia,"Lake Macquarie City FC is a football club in Lake Macquarie, New South Wales. The club was formed in 1912 formed by a group of Scottish miners in the area.",Lake Macquarie
15037,Lambton Jaffas,Australia,"Lambton Jaffas Football Club is an Australian soccer club based in Lambton a suburb of Newcastle, New South Wales. They compete in the National Premier Leagues Northern NSW, the highest division of the New South Wales Football Leagues.",Newcastle
7908,Landskrona,Sweden,"Landskrona Boll och Idrottsällskap is a Swedish professional football club located in Landskrona, Scania, which currently plays in Superettan, the second league tier of football in Sweden.",Landskrona
12646,Larne,Northern Ireland,"Larne Football Club is a professional Northern Irish football club based in Larne, County Antrim that play in the NIFL Premiership.",Larne
15591,Las Rozas,Spain,"Las Rozas Club de Fútbol is a Spanish football club based in Las Rozas de Madrid, in the autonomous Community of Madrid. Founded in 1966 it plays in Tercera División RFEF – Group 7, holding home games at Polideportivo Dehesa de Navalcarbón, which has a capacity of 3,000 spectators.",Las Rozas de Madrid
13746,Las Vegas Lights,USA,"Las Vegas Lights FC is an American professional soccer team based in Las Vegas, Nevada, that plays in the USL Championship. The team made its debut in 2018 and plays its home games at Cashman Field. The Lights are owned by Brett Lashbrook, who also serves as general manager.",Las Vegas
7795,Latina,Italy,"Latina Calcio 1932, commonly referred to as Latina, is an Italian football club based in Latina, Lazio. They currently play in the Serie C Group C.",Latina
10663,Leatherhead,England,"Leatherhead Football Club is a football club based in Leatherhead, Surrey, England. The club is nicknamed The Tanners and plays home at Fetcham Grove. They play in the Isthmian League South Central Division.",Leatherhead
12620,Lernayin Artsakh,Armenia,"Lernayin Artsakh FC is an association football club based in unrecognized Stepanakert, Artsakh Republic but is registered in the town of Sisian, Syunik Province, Armenia. The club was founded in 1927 in Soviet Azerbaijan and its current name translate from Armenian as ""Mountainous Artsakh"".",Sisian
9300,Lincoln Red Imps,Gibraltar,"Lincoln Red Imps Football Club is a professional association football club from Gibraltar. They play in the Gibraltar National League, and share Victoria Stadium with all other clubs in the territory.",Gibraltar
8851,Lions Gibraltar,Gibraltar,"Lions Gibraltar is a professional football club in Gibraltar. They play in the country's top-level league, the Gibraltar National League. They were created by a merger of Gibraltar United F.C. and Lions FC in 2011.",Gibraltar
22337,Liversedge,England,"Liversedge F.C. is a football club based in Cleckheaton, England, on the border with Hightown in Liversedge. They are currently members of the Northern Premier League Premier Division.",Cleckheaton
10810,Londrina,Brazil,"Londrina Esporte Clube, more commonly referred to as Londrina, is a Brazilian professional association football club in Londrina, Paraná which currently plays in Série B, the second tier of Brazilian football, after being promoted from Série C in 2020.",Londrina
9343,Lorca Deportiva,Spain,"Lorca Deportiva Club de Fútbol, S.A.D. was a Spanish football club in Lorca, in the autonomous community of Murcia. Founded in 2002 it was dissolved ten years later, and held home matches at Estadio Francisco Artés Carrasco, which seats 8,000.",Lorca
8488,La Hoya Lorca,Spain,"Lorca Fútbol Club was a Spanish football team based in Lorca, in the autonomous community of the Region of Murcia. Founded in 2003, it last played in Preferente Autonómica de Murcia – Group 1, holding home games at Estadio Francisco Artés Carrasco, which has a capacity of 8,120.",Lorca
15063,Loudoun United,USA,"Loudoun United FC is an American professional soccer team based in Leesburg, Virginia. The team was founded in 2018 as the reserve team of D.C. United and made its debut in the USL Championship in 2019.",Leesburg
9441,Sheikh Jamal,Bangladesh,"Lt. Sheikh Jamal Dhanmondi Club, nicknamed Yellow Fear, is a  multi-sports club based in the Dhanmondi area, Dhaka, Bangladesh. The club competes in the Bangladesh Premier League, the top-flight of football in Bangladesh.",Dhaka
11572,Lynx,Gibraltar,Lynx FC is a football club from the British Overseas Territory of Gibraltar. They play in the Gibraltar Football Association's Premier Division. The club colours are yellow and black.,Gibraltar
13055,Vilaverdense,Portugal,Länk FC Vilaverdense is a Portuguese football club based in Vila Verde in the district of Braga.,Braga
11594,Lüneburger,Germany,Lüneburger SK Hansa is a football club from the Lower Saxon Hanseatic town of Lüneburg in Northern Germany. The club was founded in spring 2008 as part of the planned merger of the football divisions of the two sports clubs Lüneburger SK and Lüneburger SV.,Lüneburg
11462,Maardu,Estonia,"Maardu Linnameeskond is a football club based in Maardu, Estonia. The team compete in the Esiliiga, the second tier of the Estonian football league system. They adopted their current name in 2016, before being promoted to the Estonian top tier Meistriliiga for the first time in 2019.",Maardu
8122,Maccabi Petach-Tikva,Israel,"Maccabi Petah Tikva F.C. (Full name: ""Maccabi Avshalom Ironi Petah Tikva F.C., מועדון ספורט מכבי אבשלום עירוני פתח תקווה) is an Israeli football club based in the city of Petah Tikva. It is part of the Maccabi World Union for international Jewish sports clubs.",Petah Tikva
7848,Maghreb Fès,Morocco,"Maghreb Association Sportive de Fès is a professional football club based in Fez, Morocco, that competes in Botola, the top flight of Moroccan football.  The club was founded in 1946. The club has traditionally worn a yellow home kit since inception.",Fez
7627,Manta,Ecuador,"Manta Fútbol Club is a football club based in Manta that plays in the Serie A, Ecuador's first tier of professional football. Their rival club is Delfín.  Manta was founded in 1998 after the purchase of the franchise rights from the defunct Manta Sport.",Manta
8169,Marbella,Spain,"Marbella Fútbol Club, formerly known as Unión Deportiva Marbella, is a Spanish football team based in Marbella, the autonomous community of Andalusia.",Marbella
10130,Maringa,Brazil,"Maringá Futebol Clube, usually shortened to Maringá, is a Brazilian football team from Maringá in the southern state of Paraná. The club was founded on 2010 as Grêmio Metropolitano Maringá. Their stadium, the Estádio Willie Davids was built in 1957.",Maringá
9680,Market Drayton Town,England,"Market Drayton Town Football Club is a football club based in Market Drayton, Shropshire, England. They are currently members of the Midland League Premier Division and play at the Greenfields Sports Ground.",Market Drayton
20337,Marske United,England,"Marske United Football Club is a football club based in Marske-by-the-Sea, North Yorkshire, England. They are currently members of the Northern Premier League Premier Division and play at Mount Pleasant.",Marske-by-the-Sea
10828,Mathare United,Kenya,"Mathare United Football Club is a professional association football club, based in Nairobi, Kenya. They currently compete in the Kenyan Premier League, the top tier of the Kenyan football league system, and won their first and only league title during the 2008 season.",Nairobi
9837,Merstham,England,"Merstham Football Club is a football club based in Merstham, Surrey, England. Affiliated to the Surrey FA, they are currently members of the Isthmian League South Central Division and play at Moatside.",Merstham
9750,Merthyr Town,England,"Merthyr Town Football Club is a Welsh semi-professional football club based in Merthyr Tydfil, currently playing in the Southern League Premier Division South, in the seventh tier of the English football league system.",Merthyr Tydfil
13060,Mes Rafsanjan,Iran,"Mes Rafsanjan Football Club is an Iranian football club based in Rafsanjan, Iran. The club is owned by the National Mes Company the nationalised Iranian copper industry after which the club is named (Persian: اصف romanized: mes).",Rafsanjan
14515,Mes Shahr Babak,Iran,"Mes Shahr-e Babak Football Club is an Iranian football club based in Shahr-e Babak, Iran.They competed in the 2010–11 Iran Football's 3rd Division, but could not advance to the second round. They finally got the 3rd place of Group 5.",Shahr-e Babak
11403,Metropolitanos,Venezuela,Metropolitanos de Caracas Fútbol Club is a Venezuelan professional football club based in Caracas. They were promoted to the Venezuelan Primera División in 2013.,Caracas
11017,Chrudim,Czech Republic,"MFK Chrudim is a Czech football club located in Chrudim. It plays in the Czech National Football League, which is in the second tier of the Czech Republic football league system.",Chrudim
586,Dukla Banská Bystrica,Slovakia,"MFK Dukla Banská Bystrica is a Slovak football club from the town of Banská Bystrica. The club plays at the SNP Stadium. After being relegated from the Slovak 2. liga in 2017, the team had financial problems.",Banská Bystrica
7530,Ružomberok,Slovakia,"MFK Ružomberok is a Slovak football club, playing in the city of Ružomberok.",Ružomberok
8760,Miedz,Poland,"Miedź Legnica is a Polish professional football club, based in Legnica, Poland, that competes in the Polish I liga. Miedź was founded in 1971. The club's manager is Wojciech Łobodziński. In 2018, Miedź Legnica achieved promotion to the top flight for the first time in club's history.",Legnica
14073,Mikkelin Kissat,Finland,"Mikkelin Kissat is a football club from Mikkeli, Finland.  Its home ground is at the Mikkelin Urheilupuisto. MiKi is affiliated to SPL Kaakkois-Suomen piiri, the south eastern regional district of the Finnish FA.",Mikkeli
13683,Mito Hollyhock,Japan,"Mito HollyHock is a Japanese professional football (soccer) club, currently playing in the J2 League. The team's hometown is located in Mito, Ibaraki Prefecture. Its nickname ""HollyHock"" derives from the family crest of the Tokugawa clan who governed from Mito in the Edo period.",Mito
7094,Ankaragücü,Turkey,"MKE Ankaragücü or fully Makina ve Kimya Endüstrisi Ankaragücü (Turkish pronunciation: [ˈaŋkaɾaɟydʒy]), is a Turkish sports club located in the city of Ankara. The football team wears a yellow and navy kit and plays its home matches at Eryaman Stadium following the closure of the Ankara 19 Mayıs.",Ankara
7748,Moghreb Tétouan,Morocco,Moghreb Atletico Tetouan is a Moroccan football club based in Tetouan. MA Tétouan was founded in 1922 and used to compete in the Tétouan local compétitions till 1956 when Morocco gained independence from Spain as the club made his transition to the Moroccan league.,Tetouan
15983,Molynes United,Jamaica,Molynes United F.C. is a Jamaican football club located in Kingston. They were promoted to the National Premier League in 2019.Molynes United play home games at Jacisera Park since 2018 after their old Chalmers Avenue ground was taken over by Digicel.,Kingston
21914,Montevarchi,Italy,"Montevarchi Calcio Aquila 1902 is an Italian professional football club, based in Montevarchi, Tuscany. It plays in Serie C Group B.",Montevarchi
9507,Montrose,Scotland,"Montrose Football Club is a Scottish semi-professional football team, based in the town of Montrose, Angus. The club was founded in 1879. They are members of the Scottish Professional Football League and currently play in Scottish League One, the third tier of football in Scotland.",Montrose
19916,Oued Sly,Algeria,"Mostakbal Chabab Baladiat Oued Sly, known as MCB Oued Sly or simply MCBOS for short, is an Algerian football club located in Oued Sly, Algeria.The club was founded in 1931 and its colours are red and black. Their home stadium ,Mohamed Boumezrag Stadium, has a capacity of 18,000 spectators.",Oued Sly
8636,Motala,Sweden,"Motala AIF is a Swedish football club located in Motala in Östergötland.  Other sports that the club promotes include athletics, orienteering, ice hockey, road cycling, and skiing.",Östergötland
8854,MC Oran,Algeria,"Mouloudia Club Oranais, known as Mouloudia d'Oran, commonly referred to as MC Oran for short, is a football club based in Oran, Algeria.",Oran
19905,MO Constantine,Algeria,"Mouloudia Olympic of Constantine, known as MO Constantine or simply MOC for short, is an Algerian football club based in Constantine, founded in 1939 by the reformer Abd al Hamid Ben Badis. The club colors are White and blue.",Constantine
12597,Grecia,Costa Rica,"Municipal Grecia is an association football club based in Grecia, Costa Rica. Founded in 1998, the club will make their debut in the Liga FPD after being promoted from the Liga de Ascenso. The team plays in the Estadio Allen Riggioni.",Grecia
19490,Myda,Uganda,"MYDA FC is an association football club from Malaba, near Tororo in the Eastern Region, Uganda. The team won promotion to the Uganda Premier League for the 2020-21 Uganda Premier League season.",Malaba
51,Zilina,Slovakia,"MŠK Žilina is a Slovak football club based in the town of Žilina, that is playing in the Slovak Superliga. Since the league inception in 1993, the club has won 7 titles and comes second in All-time table that makes them one of the most successful teams in the competition.",Žilina
9259,Navbahor,Uzbekistan,Navbahor Namangan is an Uzbek football club based in Namangan. The club's name means New Spring. They play in Uzbekistan Super League.,Namangan
13115,Nawaeir,Syria,Nawair Sports Club is a Syrian professional football club located in the city of Hama.,Hama
9264,Krumkachy,Belarus,NFC Krumkachy Minsk is a Belarusian professional football club based in the capital city of Minsk.,Minsk
12749,Nigde Anadolu,Turkey,Niğde Anadolu Futbol Kulübü is a Turkish professional football club located in Niğde. The team currently competes in TFF Second League. The club was previously named Niğde Belediyespor and served as the developmental team for Galatasaray SK.,Niğde
17840,Trnje,Croatia,"NK Trnje is a Croatian football club based in the city of Zagreb, founded in 1924. They currently play in the Treća HNL, the third division of Croatian football.",Zagreb
12402,NK Bravo,Slovenia,"Nogometni klub Bravo, commonly referred simply as Bravo, is a Slovenian football club from Ljubljana, which plays in the Slovenian PrvaLiga. The club was founded in 2006.",Ljubljana
609,NK Celje,Slovenia,"Nogometni klub Celje, commonly referred to as NK Celje or simply Celje ([ˈtsɛ̀ːljɛ]), is an association football club from Celje, Slovenia. They play in the Slovenian PrvaLiga.",Celje
9762,Drava,Slovenia,"Nogometni klub Drava Ptuj, commonly referred to as NK Drava Ptuj or simply Drava, was a Slovenian football club, which played in the town of Ptuj.",Ptuj
8034,Hrvatski Dragovoljac,Croatia,"Nogometni klub Hrvatski dragovoljac, commonly referred to as NK Hrvatski dragovoljac or simply Hrvatski dragovoljac, is a Croatian football club based in the Novi Zagreb neighbourhood of the country's capital city of Zagreb.",Zagreb
7616,Lokomotiva,Croatia,"Nogometni klub Lokomotiva Zagreb, commonly known as Lokomotiva Zagreb or simply Lokomotiva, is a Croatian professional football club based in Zagreb. It competes in the Croatian First Football League, the country's top division.",Zagreb
8499,Radomlje,Slovenia,"Nogometni klub Radomlje, commonly referred to as NK Radomlje or simply Radomlje, is a Slovenian football club located in the town of Radomlje. They play in the Slovenian PrvaLiga, the top tier of Slovenian football.",Radomlje
12403,Tabor Sezana,Slovenia,"Nogometni klub Tabor Sežana, commonly referred to as Tabor Sežana or simply Tabor, is a Slovenian football club from Sežana which plays in the Slovenian PrvaLiga, the top tier of Slovenian football. The club was established in 1923.",Sežana
11233,NorthEast United,India,"NorthEast United FC is an Indian professional football club based in Guwahati, Assam that competes in the Indian Super League, the top flight of Indian football. The club was founded on 13 April 2014 during the inaugural season of Indian Super League.",Guwahati
11038,Naxara,Spain,"Náxara Club Deportivo is a Spanish football team based in Nájera in the autonomous community of La Rioja. Founded on 19 March 1933, it plays in 2ª RFEF – Group 2.",Nájera
7676,Kalju,Estonia,"Nõmme Kalju FC, commonly known as Nõmme Kalju, or simply as Kalju (Estonian: ""rock"" or ""cliff""), is an Estonian professional football club, based in Nõmme, Tallinn, that competes in the Meistriliiga, the top flight of Estonian football. The club's home ground is Hiiu Stadium.",Nõmme
13239,Odisha,India,"Odisha Football Club is an Indian professional football club based in Bhubaneswar, Odisha, that competes in the Indian Super League, the top flight of Indian football. Prior to the inaugural Indian Super League season, the club was founded as Delhi Dynamos Football Club.",Bhubaneswar
7236,Oeste,Brazil,"Oeste Futebol Clube, commonly referred to as simply Oeste, is a Brazilian association football club based in Barueri, São Paulo.",Barueri
22783,Olympiakos B,Greece,"Olympiacos Football Club B, or simply Olympiacos B (Greek: Ολυμπιακός Β), is the reserve team of Greek club Olympiacos. It is set to premiere in the Super League Greece 2 in the 2021–22 season.",nd
20653,OTP,Finland,"Oulun Työväen Palloilijat,, is a football club from Oulu, Finland. OTP has played 16 seasons in the Finnish premier divisions Mestaruussarja and Veikkausliiga. After that there was a short lived merger with OLS called FC Oulu in the early 1990s. OTP was re-established in 1995 as FC Oulu defunct.",Oulu
7595,Paide,Estonia,"Paide Linnameeskond is a professional football club based in Paide, Estonia, that competes in the Meistriliiga, the top flight of Estonian football. The club's home ground is Paide linnastaadion. Founded in 2004, the club has played in the Meistriliiga since 2009 and has never been relegated.",Paide
20142,Paide U21,Estonia,"Paide Linnameeskond U21  is an Estonian football club, the reserve team of Paide Linnameeskond. Until 2013 they played under the name Paide Kumake.",nd
22781,Panathinaikos B,Greece,"Panathinaikos Football Club B, known as Panathinaikos B, (Greek: ΠΑΕ Παναθηναϊκός B) is a Greek football club based in Athens, Greece. Founded in 2021, they play as the reserve team of Panathinaikos in the Super League Greece 2.",Athens
22782,PAOK B,Greece,"PAOK FC B is a Greek professional football club based in Thessaloniki, Macedonia.Founded in 2021, it is the reserve team of PAOK, and currently plays in Super League Greece 2, holding its home matches at the Makedonikos Stadium.",Thessaloniki
7644,Patriotas,Colombia,"Patriotas Boyacá, also known as Patriotas, is a professional Colombian football team based in Tunja, that currently plays in the Categoría Primera A. They play their home games at the La Independencia stadium.",Tunja
13565,PEPO,Finland,PEPO Lappeenranta is a football club from Lappeenranta in Finland.  The club was formed in 1958 and their home ground is at the Kimpinen Sports Centre. The men's first team currently plays in the Ykkönen (Second Division).,Lappeenranta
15563,Persiraja,Indonesia,"Persatuan Sepakbola Indonesia Kuta Raja, commonly known as Persiraja, is an Indonesian football club based in Banda Aceh, Aceh. They are currently competing in the Liga 2. They play their home matches at Harapan Bangsa Stadium.",Banda Aceh
9140,Persela,Indonesia,"Persatuan Sepakbola Lamongan, or commonly known as Persela, is an Indonesian football club based in Lamongan, East Java. Currently the club plays in Liga 2, the second tier of football in the country.",Lamongan
9477,Pena Sport,Spain,"Peña Sport Fútbol Club is a Spanish football team based in Tafalla, in the autonomous community of Navarre. Founded in 1925 it plays in Segunda División RFEF – Group 2, holding home matches at Campo de San Francisco, with a capacity of 4,000 seaters.",Tafalla
23404,PFC Kuban,Russia,"PFC Kuban Krasnodar is a Russian football team based in Krasnodar. It was founded on 4 June 2018. In the 2021–22 season, it will play in the second-tier FNL.",Krasnodar
18360,Kyzyltash,,"PFC Kyzyltash Bakhchisaray is a association football team based in Bakhchisaray,  Crimea. It was founded in 2016 in Yalta, where it remained one season. Positioned as the first Crimean Tatar football club. The unofficial anthem of the club is the national melody Yalyboyskaya Khaitarma.",Bakhchisaray
7394,Sokol Saratov,Russia,"PFC Sokol is a Russian association football club based in Saratov. In 2001 and 2002, Sokol played in the Russian Premier League. Currently the club plays in the third-level FNL 2.",Saratov
152,Spartak Nalchik,Russia,PFC Spartak Nalchik is a Russian association football club based in Nalchik that plays in the third-tier FNL 2. They played in the Russian Premier League between 2006 and 2012.,Nalchik
22844,Pharco FC,Egypt,"Pharco Football Club, is an Egyptian football club based in Alexandria, Egypt. The club is related to the pharmaceutical company, Pharco Corporation, which was founded in 1983.",Alexandria
8472,Pinatar,Spain,"Pinatar Club de Fútbol was a Spanish football team based in San Pedro del Pinatar, in the autonomous community of Region of Murcia. Founded in 1965, it plays in Tercera División - Group 13, holding home games at Estadio José Antonio Pérez, which has a capacity of 3,200 seats.",San Pedro del Pinatar
7863,Pisa,Italy,"Pisa Sporting Club, commonly referred to as Pisa, is an Italian football club based in Pisa, Tuscany. The team currently plays in Serie B.",Pisa
21580,Plymouth Parkway,England,"Plymouth Parkway Football Club is a football club based in Plymouth, Devon, England. They are currently members of the Southern League Premier Division South and play at Bolitho Park.",Plymouth
16778,Polvorín,Spain,"Polvorín Fútbol Club, previously Sociedad Deportiva e Cultural Polvorín, is a Spanish football team based in Lugo, in the autonomous community of Galicia. Founded in 1991, it plays in Tercera División RFEF – Group 1, holding home matches at Campo de Fútbol O Polvorín with a capacity of 2,500 seats.",Lugo
20219,Prey Veng,Cambodia,"Prey Veng Football Club, is a football club based in Prey Veng Province, Cambodia. The club usually competes in the Hun Sen Cup, the major national cup competition of Cambodian football.",Prey Veng
14359,Prisons XI,Botswana,Prisons FC is a Tanzanian football club owned by the Tanzania Prisons Service based in Mbeya. Their home games are played at Sokoine Stadium.,Mbeya
13167,Progresso,Italy,"Progresso Associação do Sambizanga is an Angolan football club based in Luanda. The club was founded in 1975, as a result of a merger of three clubs: Juventude Unida do Bairro Alfredo (JUBA), Juventista and Vaza.",Luanda
16700,Pyeongtaek,Korea Republic,"Pyeongtaek Citizen FC is a South Korean football club based in the city of Pyeongtaek. The club is a member of the K4 League, the fourth tier of league football in South Korea.",Pyeongtaek
16642,Paernu Jalgpalliklubi,Estonia,"Pärnu Jalgpalliklubi, commonly known as PJK, or simply as Pärnu, is a football club, based in Pärnu, Estonia. Founded in 1989, Pärnu is mostly known for its women's team (Pärnu JK) who compete in the Estonian top division Naiste Meistriliiga.",Pärnu
7438,Pécsi MFC,Hungary,"Pécsi Mecsek Football Club, commonly referred to as Pécsi MFC or simply PMFC, is a professional Hungarian football club based in Pécs, Baranya, that currently competes in the Hungarian third division.",Pécs
9483,Queensland Lions,Australia,"Queensland Lions Football Club, known as Lions FC, is a football (soccer) club based in Brisbane, Queensland, Australia. Founded in 1957, as Hollandia Inala Soccer Club, the club currently competes in the National Premier Leagues Queensland.",Brisbane
10403,Seraing,Belgium,"R.F.C. Seraing was a Belgian football club from the municipality of Seraing, province of Liège, founded in 1904.",Seraing
10303,RWDM 47,Belgium,"Racing White Daring de Molenbeek 47, also known as RWD Molenbeek and often referred to as RWDM, is a Belgian football club founded in 1951 as Standaard Wetteren.",Brussel
11269,RC Relizane,Algeria,"Rapide Club de Relizane , known as RC Relizane or simply RCR for short, is a football club based in the city of Relizane. The club was founded in 1934 and its colours are white and green. Their home stadium, Stade Tahar Zoughari, has a capacity of some 30,000 spectators.",Relizane
9853,Mallorca B,Spain,"RCD Mallorca B, S.A.D. is a Spanish football team based in Palma, Majorca, in the Balearic Islands. Founded in 1967, it is the reserve team of RCD Mallorca and currently plays in Tercera División RFEF – Group 11, holding home matches at Estadio Son Bibiloni, with a capacity of 1,500 seats.",Palma
11027,Carabanchel,Spain,"Real Club Deportivo Carabanchel is a Spanish football club in the Carabanchel district in the city of Madrid, Spain that plays in the Tercera División RFEF – Group 7. It is the third oldest team in the capital, after Real Madrid and Atlético Madrid, and the thirteenth oldest in Spain.",Madrid
13754,Real Monarchs,USA,"Real Monarchs is a professional soccer club playing in the MLS Next Pro, a third division league of American soccer. The team is owned by, and operates as the reserve team of, the Major League Soccer club Real Salt Lake.",Herriman
15707,Real Pilar,Argentina,"Real Pilar Fútbol Club is a football club located in Pilar, a city of Buenos Aires Province. The squad currently plays in Primera D, the fifth division of the Argentine football league system, having debuted in the 2017–18 season.",Buenos Aires
125,Santander,Spain,"Real Racing Club de Santander, S.A.D., also known as Racing de Santander (pronounced [ˈraθin de santanˈdeɾ]) or simply Racing, is a football club based in Santander, Cantabria, Spain, that currently competes in Segunda División, the second tier of the Spanish league system. It was founded in 1913.",Santander
